purchaseAmount,tokensPurchased,contractTokenBalance,contractReservesBalance,refundPerThousand
10,20804,20875,10,0.48
10,20732,41679,20,0.48
10,20661,62411,30,0.484
10,20590,83072,40,0.484
10,20520,103662,50,0.488
10,20450,124182,60,0.488
10,20380,144632,70,0.488
10,20310,165012,80,0.492
10,20242,185322,90,0.492
10,20173,205564,100,0.496
10,20105,225737,110,0.496
10,20037,245842,120,0.496
10,19970,265879,130,0.5
10,19903,285849,140,0.5
10,19836,305752,150,0.504
10,19769,325588,160,0.504
10,19704,345357,170,0.508
10,19638,365061,180,0.508
10,19572,384699,190,0.508
10,19508,404271,200,0.512
10,19443,423779,210,0.512
10,19379,443222,220,0.516
10,19315,462601,230,0.516
10,19251,481916,240,0.516
10,19188,501167,250,0.52
10,19125,520355,260,0.52
10,19063,539480,270,0.524
10,19000,558543,280,0.524
10,18938,577543,290,0.528
10,18877,596481,300,0.528
10,18815,615358,310,0.528
10,18754,634173,320,0.532
10,18694,652927,330,0.532
10,18633,671621,340,0.536
10,18574,690254,350,0.536
10,18513,708828,360,0.54
10,18455,727341,370,0.54
10,18395,745796,380,0.544
10,18336,764191,390,0.544
10,18278,782527,400,0.544
10,18219,800805,410,0.548
10,18162,819024,420,0.548
10,18104,837186,430,0.552
10,18047,855290,440,0.552
10,17990,873337,450,0.556
10,17933,891327,460,0.556
10,17876,909260,470,0.556
10,17821,927136,480,0.56
10,17764,944957,490,0.56
10,17709,962721,500,0.564
10,17654,980430,510,0.564
10,17598,998084,520,0.568
10,17544,1015682,530,0.568
10,17489,1033226,540,0.572
10,17435,1050715,550,0.572
10,17382,1068150,560,0.576
10,17327,1085532,570,0.576
10,17274,1102859,580,0.576
10,17221,1120133,590,0.58
10,17168,1137354,600,0.58
10,17116,1154522,610,0.584
10,17063,1171638,620,0.584
10,17011,1188701,630,0.588
10,16959,1205712,640,0.588
10,16908,1222671,650,0.592
10,16856,1239579,660,0.592
10,16805,1256435,670,0.592
10,16755,1273240,680,0.596
10,16704,1289995,690,0.596
10,16653,1306699,700,0.6
10,16604,1323352,710,0.6
10,16553,1339956,720,0.604
10,16504,1356509,730,0.604
10,16455,1373013,740,0.608
10,16405,1389468,750,0.608
10,16357,1405873,760,0.612
10,16308,1422230,770,0.612
10,16260,1438538,780,0.612
10,16211,1454798,790,0.616
10,16164,1471009,800,0.616
10,16115,1487173,810,0.62
10,16069,1503288,820,0.62
10,16021,1519357,830,0.624
10,15974,1535378,840,0.624
10,15927,1551352,850,0.628
10,15880,1567279,860,0.628
10,15835,1583159,870,0.632
10,15788,1598994,880,0.632
10,15742,1614782,890,0.632
10,15696,1630524,900,0.636
10,15651,1646220,910,0.636
10,15606,1661871,920,0.64
10,15561,1677477,930,0.64
10,15515,1693038,940,0.644
10,15472,1708553,950,0.644
10,15426,1724025,960,0.648
10,15383,1739451,970,0.648
10,15338,1754834,980,0.652
10,15295,1770172,990,0.652
10,15251,1785467,1000,0.656
10,15207,1800718,1010,0.656
10,15165,1815925,1020,0.66
10,15121,1831090,1030,0.66
10,15079,1846211,1040,0.66
10,15036,1861290,1050,0.664
10,14994,1876326,1060,0.664
10,14951,1891320,1070,0.668
10,14909,1906271,1080,0.668
10,14868,1921180,1090,0.672
10,14826,1936048,1100,0.672
10,14784,1950874,1110,0.676
10,14743,1965658,1120,0.676
10,14703,1980401,1130,0.68
10,14661,1995104,1140,0.68
10,14620,2009765,1150,0.684
10,14580,2024385,1160,0.684
10,14540,2038965,1170,0.688
10,14500,2053505,1180,0.688
10,14459,2068005,1190,0.688
10,14420,2082464,1200,0.692
10,14380,2096884,1210,0.696
10,14341,2111264,1220,0.696
10,14302,2125605,1230,0.696
10,14262,2139907,1240,0.7
10,14224,2154169,1250,0.7
